date,symbol,open,high,low,close,volume
2023-10-19,SPY,430.95001220703125,432.82000732421875,425.7300109863281,426.42999267578125,121323000
2023-10-20,IVV,427.8900146484375,428.3800048828125,422.94000244140625,423.1199951171875,7046300
2023-10-20,QQQ,359.4599914550781,360.0400085449219,354.3699951171875,354.6000061035156,72559700
2023-10-20,SPY,425.9800109863281,426.5400085449219,421.0799865722656,421.19000244140625,123919900
2023-10-23,IVV,421.45001220703125,426.3299865722656,419.6499938964844,422.3800048828125,6870500
2023-10-23,QQQ,353.260009765625,359.260009765625,351.1199951171875,355.6700134277344,60665200
2023-10-23,SPY,419.6099853515625,424.45001220703125,417.79998779296875,420.4599914550781,92035100
2023-10-24,IVV,424.510009765625,426.6499938964844,422.6000061035156,425.55999755859375,8027900
2023-10-24,QQQ,357.510009765625,359.9100036621094,355.7900085449219,359.1300048828125,47082100
2023-10-24,SPY,422.6499938964844,424.82000732421875,420.739990234375,423.6300048828125,78564200
2023-10-25,IVV,423.7699890136719,423.8500061035156,418.8599853515625,419.510009765625,4730800
2023-10-25,QQQ,356.70001220703125,356.8800048828125,349.75,350.3399963378906,71190500
2023-10-25,SPY,421.8900146484375,421.9200134277344,417.0199890136719,417.54998779296875,94223200
2023-10-26,IVV,418.3399963378906,419.1499938964844,413.4200134277344,414.45001220703125,5082000
2023-10-26,QQQ,349.1199951171875,350.07000732421875,342.3500061035156,343.6600036621094,78621400
2023-10-26,SPY,416.45001220703125,417.3299865722656,411.6000061035156,412.54998779296875,115156800
2023-10-27,IVV,416.010009765625,416.4100036621094,411.0199890136719,412.54998779296875,5604500
2023-10-27,QQQ,346.42999267578125,348.8399963378906,344.0799865722656,345.30999755859375,63476700
2023-10-27,SPY,414.19000244140625,414.6000061035156,409.2099914550781,410.67999267578125,107367700
2023-10-30,IVV,415.3599853515625,418.510009765625,414.0400085449219,417.45001220703125,4459800
2023-10-30,QQQ,347.8299865722656,350.5400085449219,346.45001220703125,349.20001220703125,55298500
2023-10-30,SPY,413.55999755859375,416.67999267578125,412.2200012207031,415.5899963378906,86562700
2023-10-31,IVV,418.0,420.3599853515625,416.07000732421875,419.94000244140625,8151800
2023-10-31,QQQ,349.2300109863281,351.25,346.6199951171875,350.8699951171875,47671900
2023-10-31,SPY,416.17999267578125,418.5299987792969,414.2099914550781,418.20001220703125,79665200
2023-11-01,IVV,421.0299987792969,425.3699951171875,420.4800109863281,424.5299987792969,5645500
2023-11-01,QQQ,351.7200012207031,357.5299987792969,351.6199951171875,356.9599914550781,58992700
2023-11-01,SPY,419.20001220703125,423.5,418.6499938964844,422.6600036621094,98068100
2023-11-02,IVV,428.4800109863281,432.8399963378906,428.4800109863281,432.7099914550781,4265200
2023-11-02,QQQ,361.5400085449219,363.67999267578125,360.29998779296875,363.44000244140625,58162400
2023-11-02,SPY,426.5799865722656,430.9200134277344,426.55999755859375,430.760009765625,94938900
2023-11-03,IVV,435.05999755859375,438.239990234375,434.95001220703125,436.5899963378906,6222800
2023-11-03,QQQ,364.75,369.0199890136719,364.5199890136719,367.7099914550781,53280500
2023-11-03,SPY,433.1400146484375,436.2900085449219,433.010009765625,434.69000244140625,100167800
2023-11-06,IVV,437.489990234375,438.0400085449219,435.6300048828125,437.6400146484375,3296900
2023-11-06,QQQ,368.489990234375,369.7799987792969,366.9100036621094,369.2099914550781,38848700
2023-11-06,SPY,435.4700012207031,436.1499938964844,433.67999267578125,435.69000244140625,67831700
2023-11-07,IVV,437.6600036621094,439.5400085449219,436.4700012207031,438.79998779296875,3054700
2023-11-07,QQQ,370.2699890136719,373.5799865722656,369.04998779296875,372.70001220703125,50777400
2023-11-07,SPY,435.69000244140625,437.5899963378906,434.510009765625,436.92999267578125,64256100
2023-11-08,IVV,439.5,440.0400085449219,436.82000732421875,439.1600036621094,3617300
2023-11-08,QQQ,373.0799865722656,373.7900085449219,370.6199951171875,372.94000244140625,35663400
2023-11-08,SPY,437.54998779296875,438.0899963378906,434.8699951171875,437.25,61746000
2023-11-09,IVV,440.45001220703125,440.45001220703125,435.3699951171875,435.8500061035156,4047900
2023-11-09,QQQ,373.6400146484375,374.79998779296875,369.57000732421875,370.07000732421875,53859400
2023-11-09,SPY,438.42999267578125,438.4700012207031,433.3999938964844,433.8399963378906,83174400
2023-11-10,IVV,437.9700012207031,442.9200134277344,436.3999938964844,442.6700134277344,3673600
2023-11-10,QQQ,371.82000732421875,378.5400085449219,371.2799987792969,378.3900146484375,58309800
2023-11-10,SPY,435.9800109863281,440.92999267578125,433.8299865722656,440.6099853515625,89462200
2023-11-13,IVV,441.2099914550781,443.3299865722656,440.4100036621094,442.1600036621094,3675000
2023-11-13,QQQ,376.7900085449219,378.2799987792969,375.239990234375,377.2099914550781,40733500
2023-11-13,SPY,439.2300109863281,441.3299865722656,438.4200134277344,440.19000244140625,52236100
2023-11-14,IVV,448.42999267578125,452.1000061035156,448.1099853515625,450.8299865722656,4063400
2023-11-14,QQQ,383.7099914550781,386.260009765625,383.17999267578125,385.3299865722656,67792600
2023-11-14,SPY,446.32000732421875,450.05999755859375,446.0899963378906,448.7300109863281,97176900
2023-11-15,IVV,452.2200012207031,453.4200134277344,450.8500061035156,451.739990234375,5462000
2023-11-15,QQQ,387.25,387.75,384.239990234375,385.6199951171875,54141400
2023-11-15,SPY,450.1099853515625,451.3800048828125,448.79998779296875,449.67999267578125,77327600
2023-11-16,IVV,451.260009765625,452.54998779296875,450.19000244140625,452.29998779296875,3578400
2023-11-16,QQQ,384.8399963378906,386.19000244140625,383.55999755859375,385.95001220703125,45343500
2023-11-16,SPY,449.2200012207031,450.55999755859375,448.1199951171875,450.2300109863281,66665800
2023-11-17,IVV,452.4700012207031,453.4800109863281,451.3599853515625,452.7799987792969,3208800
2023-11-17,QQQ,385.2099914550781,387.07000732421875,384.2900085449219,386.0400085449219,46571900
2023-11-17,SPY,450.239990234375,451.4200134277344,449.2900085449219,450.7900085449219,83133200
2023-11-20,IVV,452.6099853515625,457.2099914550781,452.5799865722656,456.4200134277344,4520700
2023-11-20,QQQ,386.04998779296875,391.4100036621094,386.04998779296875,390.739990234375,44429600
2023-11-20,SPY,450.5299987792969,455.1300048828125,450.5199890136719,454.260009765625,69936200
2023-11-21,IVV,455.2300109863281,455.7099914550781,454.05999755859375,455.3699951171875,3133200
2023-11-21,QQQ,389.010009765625,389.2300109863281,386.70001220703125,388.4700012207031,43337000
2023-11-21,SPY,453.17999267578125,454.1300048828125,451.9599914550781,453.2699890136719,49244600
2023-11-22,IVV,457.07000732421875,458.4800109863281,455.9700012207031,457.1000061035156,3391200
2023-11-22,QQQ,390.57000732421875,393.07000732421875,389.0400085449219,390.05999755859375,44121000
2023-11-22,SPY,454.9800109863281,456.3800048828125,453.8900146484375,455.0199890136719,59394900
2023-11-24,IVV,457.17999267578125,457.5899963378906,456.80999755859375,457.44000244140625,1306500
2023-11-24,QQQ,389.6499938964844,390.25,388.5,389.510009765625,15718800
2023-11-24,SPY,455.07000732421875,455.5,454.7300109863281,455.29998779296875,29737400
2023-11-27,IVV,456.80999755859375,457.5899963378906,456.1700134277344,456.5899963378906,3092000
2023-11-27,QQQ,389.010009765625,391.1499938964844,388.2799987792969,389.1700134277344,34139700
2023-11-27,SPY,454.6499938964844,455.489990234375,454.0799865722656,454.4800109863281,50506000
2023-11-28,IVV,456.17999267578125,458.3699951171875,455.5899963378906,456.9800109863281,2447800
2023-11-28,QQQ,388.4100036621094,390.7799987792969,388.04998779296875,390.19000244140625,35491100
2023-11-28,SPY,454.0799865722656,456.2699890136719,453.5,454.92999267578125,62115000
2023-11-29,IVV,459.260009765625,460.3999938964844,456.2900085449219,456.7699890136719,3979700
2023-11-29,QQQ,392.69000244140625,394.1400146484375,389.4599914550781,389.80999755859375,38811700
2023-11-29,SPY,457.1499938964844,458.32000732421875,454.20001220703125,454.6099853515625,63146000
2023-11-30,IVV,457.57000732421875,458.8399963378906,455.4100036621094,458.4200134277344,4075100
2023-11-30,QQQ,390.0799865722656,390.54998779296875,385.82000732421875,388.8299865722656,52834400
2023-11-30,SPY,455.4800109863281,456.760009765625,453.3399963378906,456.3999938964844,79752700
2023-12-01,IVV,457.8900146484375,461.760009765625,457.2900085449219,461.1300048828125,5396200
2023-12-01,QQQ,387.75,390.5400085449219,386.07000732421875,389.94000244140625,40490100
2023-12-01,SPY,455.7699890136719,459.6499938964844,455.1600036621094,459.1000061035156,89183400
2023-12-04,IVV,457.70001220703125,459.0400085449219,456.45001220703125,458.8500061035156,4123600
2023-12-04,QQQ,386.0899963378906,386.6000061035156,382.6600036621094,386.32000732421875,51186900
2023-12-04,SPY,455.6000061035156,459.1199951171875,454.3399963378906,456.69000244140625,72430900
2023-12-05,IVV,457.3999938964844,459.69000244140625,456.989990234375,458.75,4553400
2023-12-05,QQQ,384.3900146484375,388.5,384.2099914550781,387.2900085449219,42933000
2023-12-05,SPY,455.260009765625,457.5899963378906,454.8699951171875,456.6000061035156,69793500
2023-12-06,IVV,460.95001220703125,460.9800109863281,456.45001220703125,456.8500061035156,4045600
2023-12-06,QQQ,390.2699890136719,390.3699951171875,384.70001220703125,385.04998779296875,41994100
2023-12-06,SPY,458.80999755859375,458.8399963378906,454.30999755859375,454.760009765625,69124700
2023-12-07,IVV,459.0,461.0,456.79998779296875,460.3599853515625,6440900
2023-12-07,QQQ,388.07000732421875,391.2699890136719,386.9599914550781,390.42999267578125,49593500
2023-12-07,SPY,456.9100036621094,458.8999938964844,456.2900085449219,458.2300109863281,66995400
2023-12-08,IVV,459.6099853515625,462.8699951171875,459.3500061035156,462.3500061035156,5019300
2023-12-08,QQQ,388.6700134277344,392.6199951171875,388.4800109863281,392.1700134277344,46687500
2023-12-08,SPY,457.4599914550781,460.75,457.2099914550781,460.20001220703125,83194400
2023-12-11,IVV,461.82000732421875,464.3299865722656,461.6199951171875,464.1499938964844,7102000
2023-12-11,QQQ,391.739990234375,395.7900085449219,391.5299987792969,395.5199890136719,41198000
2023-12-11,SPY,459.69000244140625,462.1700134277344,459.4700012207031,461.989990234375,65002200
2023-12-12,IVV,463.7900085449219,466.45001220703125,462.75,466.45001220703125,6803300
2023-12-12,QQQ,395.55999755859375,398.7900085449219,394.4100036621094,398.6700134277344,39221200
2023-12-12,SPY,461.6300048828125,464.20001220703125,460.6000061035156,464.1000061035156,68327600
2023-12-13,IVV,466.6400146484375,472.989990234375,466.30999755859375,472.8399963378906,7733800
2023-12-13,QQQ,399.6199951171875,404.3599853515625,398.8399963378906,403.739990234375,55408100
2023-12-13,SPY,464.489990234375,470.760009765625,464.1199951171875,470.5,93278000
2023-12-14,IVV,474.739990234375,475.9700012207031,471.4800109863281,474.32000732421875,7208400
2023-12-14,QQQ,404.9800109863281,406.29998779296875,400.3399963378906,403.3900146484375,55447800
2023-12-14,SPY,472.5,473.7300109863281,469.25,472.010009765625,119026000
2023-12-15,IVV,473.5899963378906,474.75,472.55999755859375,473.5199890136719,6819900
2023-12-15,QQQ,404.17999267578125,406.5400085449219,403.57000732421875,405.3399963378906,62896600
2023-12-15,SPY,469.489990234375,470.70001220703125,467.42999267578125,469.3299865722656,141553700
2023-12-18,IVV,475.1199951171875,477.1400146484375,474.989990234375,476.1499938964844,8393500
2023-12-18,QQQ,404.92999267578125,407.989990234375,404.6000061035156,407.0799865722656,46610000
2023-12-18,SPY,470.9800109863281,472.9800109863281,469.8900146484375,471.9700012207031,70375300
2023-12-19,IVV,476.7300109863281,479.0799865722656,476.6400146484375,478.8999938964844,5105400
2023-12-19,QQQ,407.5400085449219,409.2799987792969,407.3500061035156,409.1600036621094,35711900
2023-12-19,SPY,472.5299987792969,474.9200134277344,472.45001220703125,474.8399963378906,55761800
2023-12-20,IVV,476.25,478.1600036621094,470.0400085449219,470.1400146484375,6341600
2023-12-20,QQQ,408.3500061035156,410.4700012207031,402.8999938964844,403.0799865722656,54042400
2023-12-20,SPY,473.9599914550781,475.8999938964844,467.82000732421875,468.260009765625,102921000
2023-12-21,IVV,473.5400085449219,475.20001220703125,471.04998779296875,474.9100036621094,8863900
2023-12-21,QQQ,407.05999755859375,408.1400146484375,404.4700012207031,407.7699890136719,45568900
2023-12-21,SPY,471.3299865722656,472.9800109863281,468.8399963378906,472.70001220703125,86667500
2023-12-22,IVV,476.1300048828125,477.6300048828125,473.94000244140625,475.82000732421875,4267600
2023-12-22,QQQ,409.0,409.9700012207031,406.4800109863281,408.3800048828125,34314000
2023-12-22,SPY,473.8599853515625,475.3800048828125,471.70001220703125,473.6499938964844,67160400
2023-12-26,IVV,476.32000732421875,478.80999755859375,476.2300109863281,477.8699951171875,2235700
2023-12-26,QQQ,409.25,411.55999755859375,409.1499938964844,410.8800048828125,22722500
2023-12-26,SPY,474.07000732421875,476.5799865722656,473.989990234375,475.6499938964844,55387000
2023-12-27,IVV,477.7799987792969,478.8999938964844,477.1600036621094,478.7799987792969,3761000
2023-12-27,QQQ,410.95001220703125,411.7900085449219,410.0799865722656,411.5,31980500
2023-12-27,SPY,475.44000244140625,476.6600036621094,474.8900146484375,476.510009765625,68000300
2023-12-28,IVV,479.1499938964844,479.7900085449219,478.5199890136719,479.0,3429500
2023-12-28,QQQ,412.6700134277344,412.9200134277344,410.94000244140625,411.29998779296875,27029200
2023-12-28,SPY,476.8800048828125,477.54998779296875,476.260009765625,476.69000244140625,77158100
2023-12-29,IVV,478.7300109863281,479.260009765625,475.5400085449219,477.6300048828125,3990000
2023-12-29,QQQ,411.2799987792969,411.6400146484375,407.5799865722656,409.5199890136719,42662100
2023-12-29,SPY,476.489990234375,477.0299987792969,473.29998779296875,475.30999755859375,122283100
